Data Source,World Development Indicators,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Last Updated Date,2020-04-09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,
Sub-Saharan Africa (IDA & IBRD countries),TSS,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,61333085060.9284,58288930458.0308,50332387991.4693,48311785770.3635,50782791214.2354,53154319274.2643,61091649158.5469,64435724171.9599,60444843890.0666,63534058746.0913,64492276950.5845,58158557072.7486,52718865261.3345,51127250701.4199,58938227272.9237,63444381955.5762,67955948806.6311,67261238973.4168,64322907326.2012,64530195755.821,65585525712.29,85002723633.5165,92878455534.5332,100218818290.155,118959982643.087,142108827233.908,166345321515.063,206096702372.17,202160402147.841,219651681733.65,236367866609.012,265700804701.184,284630680822.995,301468089649.002,289985811650.488,277908369754.89,299509897616.973,289621593358.419,,
Trinidad and Tobago,TTO,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,48532928.8922592,49306714.2281802,51350000,52750000,54650000,59344776.9507317,77031176.80737,74673336.0555329,93561270.2123514,123006728.730759,121849084.489695,128750000,130083333.333333,154666666.666667,161375000,181583333.333333,194458333.333333,165500000,102916666.666667,179591836.734694,132472222.222222,132805555.555556,122144752.588584,105929411.764706,128776470.588235,131482352.941176,137929411.764706,117433798.65822,109942783.844453,123255657.554054,120081264.258713,124350176.751923,124382769.953797,131816666.40207,110670180.005714,113521144.837323,125978203.466321,107162713.856809,101127163.041753,77354117.7217601,104131681.505656,80433614.6139503,101874672.051645,114102341.168846,115253705.591718,116112523.988579,164629214.881175,197187470.896843,203601129.643788,263132310.973124,251701904.333483,277513090.93591,246115673.184853,,
Tunisia,TUN,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,206095238.095238,185904761.904762,176952380.952381,213523809.52381,205333333.333333,245142857.142857,326639892.904953,479983232.026829,539136622.390892,664146620.847652,799900571.712652,800373134.328358,808158508.158508,900528592.023066,973431734.317343,1235613731.78563,1151883353.58445,1069917047.57068,1033588685.91632,1173146240.98867,1330017974.83523,1173425692.69521,1596717750.69386,1194450920.9606,1304750869.06141,1932159090.90909,2186195652.17391,2498530076.88829,2148849257.74634,1963127718.4658,2049487152.3739,2686048900.76022,2330771317.47898,2311319926.23167,2433485078.40162,2148683154.59254,2079029679.57184,1920447351.76198,2550795498.64183,3087916499.39783,2959380299.05966,3190458302.02855,3362962384.89152,3521467413.35931,3605569132.78531,3319058264.63602,3909788322.20486,4092643575.13285,4111836031.26731,4359957589.68015,4439437194.12724,3925977653.63128,3858766636.35612,4134232498.39435,,
Turkey,TUR,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,7685984381.42211,4133333333.33333,4711111111.11111,5522222222.22222,5644444444.44444,5522222222.22222,6655555555.55556,6966666666.66667,7277777777.77778,7955555555.55556,6678260869.56522,6073607293.69176,7010600706.71378,8734982332.15548,12816830616.7875,15787287079.3519,16676010714.5082,18447950227.7525,20719051148.9993,24947710525.469,17985743970.1202,17165232559.185,14428524850.3565,12900020846.5472,12718719319.2975,13238936900.2439,14776504425.4348,15532858126.1593,15680247477.7657,17770775988.839,26332533427.3798,22874857142.8571,23742985507.2464,27775000000,20208405405.4054,26597772925.7642,30586899262.8993,27452278472.6794,34358814209.2346,26812351931.3458,27520411787.4942,17729967508.2108,24483625184.842,30814799514.557,38137597026.1954,46404880993.6564,45093169946.1608,50807511993.8564,57204260739.2315,52409209008.7174,69672368050.4804,68560100801.7546,67757735254.4582,63929551091.8537,61560312902.6712,59355851919.5743,53410356543.0737,51860837546.4932,44873330089.9996,,
Tuvalu,TUV,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2259776.75435173,2263592.45988472,2256903.64277321,2270501.83598531,2567626.84603012,2650852.48332098,3206432.42820252,3133813.27000148,2777296.1427315,2834828.0534228,2462894.24860853,2416727.00941347,2685102.68390742,3169466.24294701,4023238.71157523,4452080.94692631,5219126.5060241,6281627.26529144,6696984.65153275,6552857.06271662,8512515.93530141,10123127.9174035,7721466.18501222,7342617.8401914,7071623.92240278,5859106.7936687,,,,,
Tanzania,TZA,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1790671289.61493,2173720805.22948,2057055216.16644,1908508811.32271,1875834059.51248,2293922855.33291,2859209688.94095,3273467320.67519,3257691282.54692,3359865942.5578,3505610508.63403,3504103481.95945,3558571919.13616,3792473029.57669,4285214517.33663,4535151615.74519,4414229465.37263,5077634969.92656,6919770586.59418,7571404431.60321,8190015656.28415,8656266752.78699,10527583142.3085,12238211156.4429,12892203330.2646,12671825955.5758,13660053287.7893,15325460208.2699,,,
Uganda,UGA,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,210974842.767296,220421383.647799,220828092.243187,245236897.274633,278290356.39413,434173669.467787,444677871.148459,443557422.969188,461064425.770308,530392156.862745,642997198.879552,766246498.59944,812885154.061625,997619047.619048,1270328102.71041,1666222222.22222,1758900000,2152058823.52941,1782652173.91304,1395025000,893170000,780000000,1094000000,1188666666.66667,1799026155.90124,1702663857.77008,2083156750.38234,3432839582.08384,3532683333.33333,2869151318.40388,2293508861.62129,1640022028.70266,1377378797.59117,1554985198.28014,1842375698.46385,2607120502.36835,2480528661.50222,2389867335.54929,2518761103.89879,2086658940.12192,1703706891.84348,1626594431.00276,1447849250.72426,1552935590.25727,1720704619.66498,2260213212.38382,2389696713.27701,2738606988.84671,3044958683.97685,4750473059.01539,5296035831.47028,5056622344.71349,6028561045.79679,6267953776.52124,6843269601.26287,6499644543.13083,5708660256.14029,6389754810.16353,6647718895.73138,,
Ukraine,UKR,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,13306542489.2297,14972224052.2217,18413963436.5676,19914615551.9867,19066050483.2985,15419183773.2029,14141140698.1968,7657729646.51257,6638933689.67629,5449029908.85881,6276521263.39687,5054500745.38045,3750203843.95818,4529952844.93044,5433655609.53817,5488946401.08137,5412574080.67208,6986067418.68772,7854131344.27381,8120661782.17822,9336964693.06931,12331417907.0474,8400127900.70849,10129668834.1146,13373537828.2042,13738580903.5165,16106343050.1689,13556748298.5185,10977765773.849,10946644593.4258,11428114871.8257,13262881197.0368,,
Upper middle income,UMC,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,52890982919.6114,54031407751.8914,56840187269.8075,62500324469.3427,67290848980.6013,75173150157.4213,79756001242.0004,81778967987.0742,83543071296.1027,87231084530.6817,91414031588.0642,96566317601.3765,107356156323.58,137901340225.016,164574895416.922,175517517539.667,183527946165.376,203204670586.537,195245174452.844,235397449389.664,242653319624.726,265557757568.679,264294451921.594,272617037853.73,290508691699.039,299071309551.708,309805514105.375,292382776749.043,317513340052.026,336997973111.665,365786218069.203,360777689847.855,308420406216.668,306475218164.399,343519936673.706,383696496263.524,419564127632.992,421817544480.439,416831263124.299,380600496999.951,380659426545.193,381781248282.094,397401983359.727,439683816111.886,521683599695.529,562597635442.564,623105581169.28,766308744467.958,945240641122.228,933307979872.836,1090534217639.52,1298055961039.58,1382013303334.54,1484733535369.49,1527227921989.46,1461225302954.93,1438627639766.25,1487538950013.08,1530586751772.79,,
Uruguay,URY,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,683765905.084391,709494697.933384,643323183.99304,743941254.936144,1010220732.3454,1014326040.14415,974586994.388082,856279714.06095,952264459.533132,1135296217.93176,1105168861.48537,1384924562.34263,1662708143.01465,1644537870.99526,1570375754.62306,1732270972.79386,1394726658.61208,1368070184.13832,1167553288.13508,1024522656.06624,1161052242.7478,1505057079.55044,1518527187.34267,1745282581.73142,1989749826.00006,2784255013.65954,2497094836.18714,2901314353.39193,4234681460.90106,4163577134.04279,4381694152.8387,3855110011.70466,3266483035.48445,3104322359.11009,2885931124.83447,3363791303.62825,,
United States,USA,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114674330000,110022333000,110866523000,117948761000,119503208000,106130395000,127788915000,153729333000,148911711000,138239746000,154175628000,156807011000,139948397000,156289352000,189073562000,187695610000,223828260000,208273224000,189947276000,175923170000,178579605000,,,
Uzbekistan,UZB,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4424230611.71261,5073466666.66667,4547466472.30321,3613374583.6536,4430292667.40894,3744796052.89265,3119635728.54291,4157773584.90566,4017044284.50466,4956675224.64698,4135846823.61892,3417440218.52358,2918221655.85218,2884468878.04476,3181220565.14914,3767318992.93762,4346470646.14577,5184253015.48105,5818168031.54383,6277206915.84449,13397928993.43,17872280379.7233,19555409844.7405,20351808613.7466,23199657439.3143,25187168066.8813,25218408982.571,17791555799.2584,14537978519.9431,,
St. Vincent and the Grenadines,VCT,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,5872608.51851852,8678641.85185185,8893276.66666666,8230924.44444444,12014082.962963,12541134.4444444,12694321.1111111,16404686.2962963,17726910,19909145.1851852,19878200,27475300.7407407,27978385.9259259,34059837.4074074,31785555.5555556,36761518.5185185,28021703.7037037,20462148.1481481,29064703.7037037,27034222.2222222,22428259.2592593,26371777.7777778,27115333.3333333,29441037.037037,27009851.8518519,29376481.4814815,26629888.8888889,27153185.1851852,30148777.7777778,32191777.7777778,36831592.5925926,39231481.4814815,39947444.4444444,41410481.4814815,43007370.3703704,42704333.3333333,46737037.037037,48077777.7777778,47114814.8148148,53314814.8148148,54925925.9259259,58751851.8518519,,
"Venezuela, RB",VEN,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,647200000,729288888.888889,747466666.666667,820318181.818182,825727272.727273,1024697674.4186,1270790697.67442,1523209302.32558,1616651162.7907,2013069767.44186,2244255813.95349,2585720930.23256,3131674418.60465,3598139534.88372,3869697674.4186,4133093023.25581,2972457142.85714,3474253333.33333,3877197530.8642,2841268965.51724,3862813793.10345,2566855907.78098,2533010660.98081,2829926056.33803,3103222222.22222,3108570484.5815,2850795959.59596,3901714932.1267,2884948717.94872,3859089234.54769,4521289262.23521,4263034505.53079,4607127941.17647,5200696421.16899,3573659229.90783,3606680164.46549,4181935705.59932,5376861422.14566,6709414531.90498,8785022356.7769,13138656625.9442,18673161894.9921,21135131665.4422,15865030890.8213,19126723241.5546,18188724518.4524,24247014257.9803,,,,,,
British Virgin Islands,VGB,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,5661968256.83653,10024621878.2976,14867609303.7514,11770466828.6844,2647430968.2039,2506941522.39593,3892370064.85938,3348717156.47432,3937144768.89303,4467015119.02354,5636647049.57551,6844624362.14943,6918079770.57988,7014847753.99457,7295527464.34782,7648047087.73482,7596382593.07448,8075067901.43657,8916100279.75413,9906769973.32656,11123206164.5169,12429279272.2385,14441738266.5456,20235611648.6988,20321377511.2366,21306494107.9331,26522020014.871,29950787401.5748,30757616361.7858,32956733497.2574,32835938867.3408,33500340697.503,34338758284.741,36002221037.4723,,
Vanuatu,VUT,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,26178771.9247215,21434430.0943009,21082595.1312823,19601279.5193747,27644158.1966388,36259195.8077194,34414139.1278105,28419066.8310359,26645668.1444528,29743550.4567828,29308353.871874,33068511.8742525,31276862.4641834,31774728.3758995,33993798.3731011,35702933.7227782,38461881.5281284,43152910.4270536,42849745.4043324,68453349.5402592,66589192.3300407,62465808.361177,60689892.4731183,63722042.5824166,71790305.526184,86134716.879864,87975922.1864822,92199261.0320966,108231848.688225,122762107.955656,120553715.167958,145244144.313343,181246730.718504,195547159.627581,200386069.756988,205332759.187281,196322204.401904,,,,,
World,WLD,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,811135511772.295,809677723442.654,808939183165.424,824086628095.053,851153394021.839,908583636956.275,942066586140.17,1016155589578.64,1043320396652.62,1134811687115.1,1104523098734.02,1041208923459.04,995308777150.528,1082137600848.21,1184761172067.07,1249214246032.2,1208308520833.85,1159878489614.36,1137753201589.51,1126778492524.55,1113116018956.08,1139910293165.09,1276124611408.8,1454279376746.65,1513555992846.8,1632617575305.84,1939005302270.84,2237148148138.5,2187598706135.65,2534150263338.78,2938048757285.32,3041360149358.02,3237227327038.81,3303539530472.84,3154978464133.91,3161318925567.33,3316534603792.49,3357931942624.08,,
Samoa,WSM,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48824536.4891519,39976914.3688849,45320747.1540805,57556708.1604426,49622797.136732,42520229.2874758,43478494.9622166,39018675.2261453,40262822.9127668,40418798.5597878,53716670.1658619,59136922.1119433,59042960.4576692,72025758.618054,69933439.2254746,65898747.6197451,69028696.3374884,65164165.8121584,69576904.1577236,74788436.8240575,71501503.6464527,68662666.0893408,72941214.858768,87651523.4855604,80416911.7872861,,
Kosovo,XKX,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,841425223.377765,799099749.930536,793162913.907285,853853211.009174,793508929.718618,847995220.39299,878094732.652249,664975047.133193,702482300.884956,660509353.166554,568929414.542021,,
"Yemen, Rep.",YEM,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1376832061.0687,1371346801.3468,1562750973.92868,1210713551.30578,1040247678.01858,874492563.070096,967836804.74296,1107258326.50094,1237413673.77892,1255802155.17795,1326716877.52755,1390942183.64637,1426704626.33452,1516625964.85107,1627408321.42703,1767131814.03296,1934321057.50672,2133750200.36853,2341460582.02621,2518384573.17768,2522664966.52853,2792600561.27222,2987216123.84812,3179626785.79739,3380222439.38759,3015589394.7927,2193636664.11523,1610621416.16566,1084359484.0824,,
South Africa,ZAF,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,807799677.203249,877799649.23126,898799640.839663,978599608.951596,933799626.853669,992599603.357198,1118599553.00762,1373399451.18958,1247399501.53916,1311799475.80493,1244599502.65804,1491855094.09914,1540212214.59922,2011645937.03125,3031743516.2278,2770762017.47056,2336799997.968,2693299997.658,2941699997.442,3219628539.38861,4843138938.9891,5166486772.97342,4125008922.81266,3589444395.38404,3429863195.8106,2821407339.17947,3086171672.64853,4560337911.95299,5062751061.97911,4854199572.76486,4861399420.5718,5168551939.92717,4726133606.74634,5144531650.15931,5890506313.36897,5498906146.3958,5697606556.34118,5634378468.86023,4750660278.70914,4424105090.15968,4083674500.11372,3908377084.97886,3908374206.64662,5349452060.22711,6317011625.9269,6159797461.98481,6333013364.83792,7914667726.45982,8200140415.43601,8030022304.30627,8960990930.44856,9517139028.52185,8598349748.4744,7695186690.43128,7631145522.1128,6634302430.4548,6591156314.58719,8253798946.8861,8014039701.07074,,
Zambia,ZMB,"Agriculture, forestry, and fishing, value added (current US$)",NV.AGR.TOTL.CD,81714285.7142857,88857142.8571429,85571428.5714286,93571428.5714286,100571428.571429,155000000,170000000,175714285.714286,182857142.857143,190000000,194428571.428571,220000000,246000000,256571428.571429,332333333.333333,343333333.333333,390000000,407000000,453750000,496500000,535500000,605111111.111111,537777777.777778,456692307.692308,398444444.444445,298451612.903226,202282051.282051,247052631.578947,609096385.542169,765369565.217391,597994202.898551,534337461.30031,676716759.776536,997641342.756184,432453540.484016,536391852.794815,478367248.944449,601708482.312666,561374093.765104,619243383.58459,581502153.786807,635769808.081088,644234665.57541,765525193.839393,969302559.166335,1215499159.85213,1684705364.82473,1701678575.89007,2051509704.46112,1770850220.96272,1909215984.6574,2263377702.80001,2377304606.29845,2307177671.9361,1840706670.13392,1058095083.63839,1305160677.2298,1041010557.27717,688365955.575104,,
